"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NQTRF","2024-04-04","TRVI","38244","0","168705","Q"
"NYTRF","2024-04-04","TRVI","100","0","1492","N"
"NQTRF","2024-04-03","TRVI","45596","0","83044","Q"
"NYTRF","2024-04-03","TRVI","1014","0","1995","N"
"NQTRF","2024-04-02","TRVI","10093","0","35551","Q"
"NYTRF","2024-04-02","TRVI","91","0","350","N"
"NQTRF","2024-04-01","TRVI","38107","0","1552612","Q"
"NQTRF","2024-03-28","TRVI","9848","0","49318","Q"
"NYTRF","2024-03-28","TRVI","30","0","38","N"
"NQTRF","2024-03-27","TRVI","12958","0","45107","Q"
"NQTRF","2024-03-26","TRVI","22215","0","49777","Q"
"NYTRF","2024-03-26","TRVI","235","0","2122","N"
"NQTRF","2024-03-25","TRVI","23268","78","111738","Q"
"NYTRF","2024-03-25","TRVI","1854","1203","3206","N"
"NQTRF","2024-03-22","TRVI","25231","1810","121599","Q"
"NYTRF","2024-03-22","TRVI","2285","2278","3266","N"
"NCTRF","2024-03-21","TRVI","400","0","600","B"
"NQTRF","2024-03-21","TRVI","50509","12414","256124","Q"
"NYTRF","2024-03-21","TRVI","1913","99","11307","N"
"NQTRF","2024-03-20","TRVI","28352","0","147188","Q"
"NYTRF","2024-03-20","TRVI","268","0","2661","N"
"NQTRF","2024-03-19","TRVI","23980","0","43196","Q"
"NYTRF","2024-03-19","TRVI","133","0","963","N"
"NCTRF","2024-03-18","TRVI","500","0","4600","B"
"NQTRF","2024-03-18","TRVI","29598","936","64185","Q"
"NYTRF","2024-03-18","TRVI","100","0","8228","N"
"NCTRF","2024-03-15","TRVI","500","0","1694","B"
"NQTRF","2024-03-15","TRVI","53657","0","156650","Q"
"NYTRF","2024-03-15","TRVI","1004","0","3715","N"
"NCTRF","2024-03-14","TRVI","1159","0","8297","B"
"NQTRF","2024-03-14","TRVI","153258","0","320282","Q"
"NCTRF","2024-03-13","TRVI","1100","0","1100","B"
"NQTRF","2024-03-13","TRVI","105635","0","189214","Q"
"NYTRF","2024-03-13","TRVI","5606","0","6399","N"
"NQTRF","2024-03-12","TRVI","16664","0","49049","Q"
"NYTRF","2024-03-12","TRVI","1","0","7313","N"
"NQTRF","2024-03-11","TRVI","21079","794","98401","Q"
"NYTRF","2024-03-11","TRVI","848","0","876","N"
"NQTRF","2024-03-08","TRVI","6270","0","18139","Q"
"NYTRF","2024-03-08","TRVI","2","0","1564","N"
"NQTRF","2024-03-07","TRVI","11005","0","307417","Q"
"NYTRF","2024-03-07","TRVI","673","0","2913","N"
"NCTRF","2024-03-06","TRVI","314","0","2183","B"
"NQTRF","2024-03-06","TRVI","43608","0","194430","Q"
"NQTRF","2024-03-05","TRVI","31090","0","146035","Q"
"NCTRF","2024-03-04","TRVI","1967","0","7967","B"
"NQTRF","2024-03-04","TRVI","43497","0","139520","Q"
"NYTRF","2024-03-04","TRVI","120","0","621","N"
"NCTRF","2024-03-01","TRVI","170","0","170","B"
"NQTRF","2024-03-01","TRVI","10389","100","371686","Q"
"NYTRF","2024-03-01","TRVI","102","0","3164","N"
"NQTRF","2024-02-29","TRVI","27196","19948","153992","Q"
"NYTRF","2024-02-29","TRVI","4614","0","5947","N"
"NCTRF","2024-02-28","TRVI","173","0","673","B"
"NQTRF","2024-02-28","TRVI","17873","0","70653","Q"
"NYTRF","2024-02-28","TRVI","2233","1643","4579","N"
"NQTRF","2024-02-27","TRVI","24015","0","118502","Q"
"NYTRF","2024-02-27","TRVI","2268","1722","8748","N"
"NCTRF","2024-02-26","TRVI","1393","0","1393","B"
"NQTRF","2024-02-26","TRVI","22692","0","170723","Q"
"NYTRF","2024-02-26","TRVI","502","0","4633","N"
"NQTRF","2024-02-23","TRVI","40754","0","163940","Q"
"NYTRF","2024-02-23","TRVI","2047","2047","6717","N"
"NCTRF","2024-02-22","TRVI","500","0","609","B"
"NQTRF","2024-02-22","TRVI","32619","1246","221169","Q"
"NYTRF","2024-02-22","TRVI","260","0","8099","N"
"NQTRF","2024-02-21","TRVI","122247","21886","200690","Q"
"NYTRF","2024-02-21","TRVI","16","0","3443","N"
"NCTRF","2024-02-20","TRVI","200","0","2359","B"
"NQTRF","2024-02-20","TRVI","104804","6900","405489","Q"
"NYTRF","2024-02-20","TRVI","6897","2603","12453","N"
"NCTRF","2024-02-16","TRVI","301","0","5301","B"
"NQTRF","2024-02-16","TRVI","168201","1600","766243","Q"
"NYTRF","2024-02-16","TRVI","6236","99","18497","N"
"NQTRF","2024-02-15","TRVI","49293","0","634528","Q"
"NQTRF","2024-02-14","TRVI","69277","0","331105","Q"
"NYTRF","2024-02-14","TRVI","1649","1285","11075","N"
"NQTRF","2024-02-13","TRVI","9699","0","41909","Q"
"NQTRF","2024-02-12","TRVI","23503","0","105100","Q"
"NYTRF","2024-02-12","TRVI","681","0","3889","N"
"NCTRF","2024-02-09","TRVI","896","0","1372","B"
"NQTRF","2024-02-09","TRVI","34909","0","52952","Q"
"NYTRF","2024-02-09","TRVI","148","0","733","N"
"NQTRF","2024-02-08","TRVI","19155","0","109339","Q"
"NQTRF","2024-02-07","TRVI","6791","0","43440","Q"
"NYTRF","2024-02-07","TRVI","232","0","1176","N"
"NQTRF","2024-02-06","TRVI","19276","0","35197","Q"
"NCTRF","2024-02-05","TRVI","500","0","2701","B"
"NQTRF","2024-02-05","TRVI","38773","1678","101045","Q"
"NYTRF","2024-02-05","TRVI","440","300","948","N"
"NQTRF","2024-02-02","TRVI","40246","0","98845","Q"
"NQTRF","2024-02-01","TRVI","22194","0","40213","Q"
"NYTRF","2024-02-01","TRVI","2130","2000","8770","N"
"NCTRF","2024-01-31","TRVI","100","0","100","B"
"NQTRF","2024-01-31","TRVI","12881","0","30402","Q"
"NYTRF","2024-01-31","TRVI","5","0","1310","N"
"NCTRF","2024-01-30","TRVI","284","0","384","B"
"NQTRF","2024-01-30","TRVI","2949","0","11647","Q"
"NCTRF","2024-01-29","TRVI","23","0","1784","B"
"NQTRF","2024-01-29","TRVI","35176","0","74066","Q"
"NYTRF","2024-01-29","TRVI","1123","0","2430","N"
