"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NYTRF","2024-11-29","KULR","1929773","14525","4897040","N"
"NCTRF","2024-11-27","KULR","9250","1350","46331","B"
"NQTRF","2024-11-27","KULR","6659987","845982","14299064","Q"
"NYTRF","2024-11-27","KULR","519445","1161","1461494","N"
"NCTRF","2024-11-26","KULR","47068","1800","108129","B"
"NQTRF","2024-11-26","KULR","39438345","1108863","76425156","Q"
"NYTRF","2024-11-26","KULR","3292410","6724","6932025","N"
"NCTRF","2024-11-25","KULR","164266","0","335011","B"
"NQTRF","2024-11-25","KULR","187350579","917248","356044554","Q"
"NYTRF","2024-11-25","KULR","8353935","0","17190540","N"
"NCTRF","2024-11-22","KULR","23341","0","35942","B"
"NQTRF","2024-11-22","KULR","7793494","40368","13205842","Q"
"NYTRF","2024-11-22","KULR","708676","0","1448405","N"
"NCTRF","2024-11-21","KULR","1087","0","1087","B"
"NQTRF","2024-11-21","KULR","4774450","19374","8561478","Q"
"NYTRF","2024-11-21","KULR","432338","3845","973810","N"
"NCTRF","2024-11-20","KULR","8600","3500","9400","B"
"NQTRF","2024-11-20","KULR","4283363","313983","8044804","Q"
"NYTRF","2024-11-20","KULR","394481","924","802788","N"
"NQTRF","2024-11-19","KULR","1792939","138379","3160485","Q"
"NYTRF","2024-11-19","KULR","224367","0","426346","N"
"NCTRF","2024-11-18","KULR","5005","5","6105","B"
"NQTRF","2024-11-18","KULR","2460031","291320","4925545","Q"
"NYTRF","2024-11-18","KULR","409440","0","822129","N"
"NCTRF","2024-11-15","KULR","23","0","2474","B"
"NQTRF","2024-11-15","KULR","1482929","169337","3065641","Q"
"NYTRF","2024-11-15","KULR","240562","1200","577638","N"
"NCTRF","2024-11-14","KULR","1195","1195","32895","B"
"NQTRF","2024-11-14","KULR","3533411","449277","5759130","Q"
"NYTRF","2024-11-14","KULR","391209","426","811603","N"
"NCTRF","2024-11-13","KULR","29364","1","38075","B"
"NQTRF","2024-11-13","KULR","3566288","276907","6495254","Q"
"NYTRF","2024-11-13","KULR","425493","5382","1057834","N"
"NCTRF","2024-11-12","KULR","1852","1652","28152","B"
"NQTRF","2024-11-12","KULR","3895572","376027","6467564","Q"
"NYTRF","2024-11-12","KULR","555084","1","1143739","N"
"NCTRF","2024-11-11","KULR","24401","0","24901","B"
"NQTRF","2024-11-11","KULR","5623042","90026","9467071","Q"
"NYTRF","2024-11-11","KULR","1178633","10000","1898363","N"
"NCTRF","2024-11-08","KULR","8","0","5012","B"
"NQTRF","2024-11-08","KULR","2106005","9182","3892011","Q"
"NYTRF","2024-11-08","KULR","244865","5789","429513","N"
"NCTRF","2024-11-07","KULR","3800","0","4400","B"
"NQTRF","2024-11-07","KULR","996357","1400","1892201","Q"
"NYTRF","2024-11-07","KULR","151135","0","245491","N"
"NQTRF","2024-11-06","KULR","935707","0","1756339","Q"
"NYTRF","2024-11-06","KULR","170089","0","278314","N"
"NCTRF","2024-11-05","KULR","575","0","575","B"
"NQTRF","2024-11-05","KULR","215277","0","436143","Q"
"NYTRF","2024-11-05","KULR","66607","0","110059","N"
"NQTRF","2024-11-04","KULR","468279","190","1118745","Q"
"NYTRF","2024-11-04","KULR","104102","0","146175","N"
"NQTRF","2024-11-01","KULR","382018","0","603197","Q"
"NYTRF","2024-11-01","KULR","26809","0","36838","N"
"NQTRF","2024-10-31","KULR","461190","30504","971615","Q"
"NYTRF","2024-10-31","KULR","118552","1000","157204","N"
"NQTRF","2024-10-30","KULR","503907","0","1097041","Q"
"NYTRF","2024-10-30","KULR","82186","0","107216","N"
"NCTRF","2024-10-29","KULR","1005","0","5005","B"
"NQTRF","2024-10-29","KULR","642923","0","1356901","Q"
"NYTRF","2024-10-29","KULR","134808","0","189350","N"
"NCTRF","2024-10-28","KULR","2700","0","2700","B"
"NQTRF","2024-10-28","KULR","916485","17400","1747160","Q"
"NYTRF","2024-10-28","KULR","131079","300","370498","N"
"NQTRF","2024-10-25","KULR","623577","1000","1059564","Q"
"NYTRF","2024-10-25","KULR","71210","0","259486","N"
"NQTRF","2024-10-24","KULR","289836","1900","577140","Q"
"NYTRF","2024-10-24","KULR","68168","0","90635","N"
"NQTRF","2024-10-23","KULR","216378","0","500518","Q"
"NYTRF","2024-10-23","KULR","32557","0","87107","N"
"NQTRF","2024-10-22","KULR","580929","0","1000249","Q"
"NYTRF","2024-10-22","KULR","94058","1760","144521","N"
"NQTRF","2024-10-21","KULR","357890","0","767060","Q"
"NYTRF","2024-10-21","KULR","61829","0","88745","N"
"NCTRF","2024-10-18","KULR","4000","0","4100","B"
"NQTRF","2024-10-18","KULR","471924","2000","1004156","Q"
"NYTRF","2024-10-18","KULR","38687","0","88096","N"
"NCTRF","2024-10-17","KULR","2800","0","2800","B"
"NQTRF","2024-10-17","KULR","528994","17300","989608","Q"
"NYTRF","2024-10-17","KULR","48211","0","217832","N"
"NCTRF","2024-10-16","KULR","50","0","934","B"
"NQTRF","2024-10-16","KULR","496706","217","983385","Q"
"NYTRF","2024-10-16","KULR","87964","0","174308","N"
"NQTRF","2024-10-15","KULR","247103","0","697302","Q"
"NYTRF","2024-10-15","KULR","75059","560","153499","N"
"NQTRF","2024-10-14","KULR","338791","0","718485","Q"
"NYTRF","2024-10-14","KULR","85692","0","122745","N"
"NQTRF","2024-10-11","KULR","285283","11900","646549","Q"
"NYTRF","2024-10-11","KULR","34344","0","193991","N"
"NCTRF","2024-10-10","KULR","50","0","50","B"
"NQTRF","2024-10-10","KULR","259484","13600","666916","Q"
"NYTRF","2024-10-10","KULR","60924","0","94771","N"
"NQTRF","2024-10-09","KULR","429742","9921","747531","Q"
"NYTRF","2024-10-09","KULR","61811","0","118593","N"
"NCTRF","2024-10-08","KULR","25500","0","25500","B"
"NQTRF","2024-10-08","KULR","834034","1620","1596392","Q"
"NYTRF","2024-10-08","KULR","289488","0","365098","N"
"NQTRF","2024-10-07","KULR","532465","0","1306950","Q"
"NYTRF","2024-10-07","KULR","66534","0","105617","N"
"NCTRF","2024-10-04","KULR","14020","0","14020","B"
"NQTRF","2024-10-04","KULR","463069","1000","993097","Q"
"NYTRF","2024-10-04","KULR","59088","0","135242","N"
"NQTRF","2024-10-03","KULR","337611","0","912731","Q"
"NYTRF","2024-10-03","KULR","121262","0","169702","N"
"NCTRF","2024-10-02","KULR","1800","0","6700","B"
"NQTRF","2024-10-02","KULR","970653","0","2032645","Q"
"NYTRF","2024-10-02","KULR","220032","1000","326054","N"
"NQTRF","2024-10-01","KULR","212625","0","563474","Q"
"NYTRF","2024-10-01","KULR","43569","0","90265","N"
"NQTRF","2024-09-30","KULR","709686","0","1048412","Q"
"NYTRF","2024-09-30","KULR","43995","0","77076","N"
"NQTRF","2024-09-27","KULR","352653","0","796560","Q"
"NYTRF","2024-09-27","KULR","66487","0","109959","N"
"NCTRF","2024-09-26","KULR","600","0","1362","B"
"NQTRF","2024-09-26","KULR","358740","0","721101","Q"
"NYTRF","2024-09-26","KULR","46294","17647","127225","N"
"NQTRF","2024-09-25","KULR","1512484","5000","3087568","Q"
"NYTRF","2024-09-25","KULR","325434","0","687337","N"
"NQTRF","2024-09-24","KULR","245532","0","414466","Q"
"NYTRF","2024-09-24","KULR","11763","0","46712","N"
"NQTRF","2024-09-23","KULR","232591","0","563864","Q"
"NYTRF","2024-09-23","KULR","55382","0","79230","N"
"NCTRF","2024-09-20","KULR","15","0","15","B"
"NQTRF","2024-09-20","KULR","214578","12800","429929","Q"
"NYTRF","2024-09-20","KULR","46283","0","69539","N"
"NQTRF","2024-09-19","KULR","280383","800","640011","Q"
"NYTRF","2024-09-19","KULR","20786","0","43683","N"
"NQTRF","2024-09-18","KULR","360225","0","664396","Q"
"NYTRF","2024-09-18","KULR","66496","0","87620","N"
"NQTRF","2024-09-17","KULR","598567","3000","1327869","Q"
"NYTRF","2024-09-17","KULR","31746","0","360660","N"
"NCTRF","2024-09-16","KULR","200","0","200","B"
"NQTRF","2024-09-16","KULR","195798","0","458578","Q"
"NYTRF","2024-09-16","KULR","90781","0","104975","N"
"NCTRF","2024-09-13","KULR","100","0","100","B"
"NQTRF","2024-09-13","KULR","206483","0","492408","Q"
"NYTRF","2024-09-13","KULR","20270","0","86614","N"
"NQTRF","2024-09-12","KULR","520764","250","1150233","Q"
"NYTRF","2024-09-12","KULR","46976","0","110428","N"
"NQTRF","2024-09-11","KULR","262297","2271","519792","Q"
"NYTRF","2024-09-11","KULR","11732","0","32379","N"
"NCTRF","2024-09-10","KULR","58400","0","58400","B"
"NQTRF","2024-09-10","KULR","352480","1620","952588","Q"
"NYTRF","2024-09-10","KULR","32673","80","61086","N"
"NQTRF","2024-09-09","KULR","178725","5000","350632","Q"
"NYTRF","2024-09-09","KULR","9126","0","18722","N"
"NCTRF","2024-09-06","KULR","1000","0","1000","B"
"NQTRF","2024-09-06","KULR","231804","16000","445937","Q"
"NYTRF","2024-09-06","KULR","28565","0","60658","N"
"NCTRF","2024-09-05","KULR","3500","0","3500","B"
"NQTRF","2024-09-05","KULR","288717","0","634994","Q"
"NYTRF","2024-09-05","KULR","23629","0","44107","N"
"NQTRF","2024-09-04","KULR","456257","7953","1040378","Q"
"NYTRF","2024-09-04","KULR","75372","0","114110","N"
"NQTRF","2024-09-03","KULR","373684","1932","743632","Q"
"NYTRF","2024-09-03","KULR","54134","0","101353","N"
"NQTRF","2024-08-30","KULR","268017","100","666416","Q"
"NYTRF","2024-08-30","KULR","30916","0","78807","N"
"NQTRF","2024-08-29","KULR","246482","55","487926","Q"
"NYTRF","2024-08-29","KULR","17021","0","45542","N"
"NQTRF","2024-08-28","KULR","450163","0","907996","Q"
"NYTRF","2024-08-28","KULR","27621","0","163103","N"
"NQTRF","2024-08-27","KULR","426912","0","849155","Q"
"NYTRF","2024-08-27","KULR","40968","0","61386","N"
"NQTRF","2024-08-26","KULR","265328","14345","695301","Q"
"NYTRF","2024-08-26","KULR","28986","499","77430","N"
"NQTRF","2024-08-23","KULR","363280","7796","913633","Q"
"NYTRF","2024-08-23","KULR","60692","0","111039","N"
"NQTRF","2024-08-22","KULR","445276","0","816245","Q"
"NYTRF","2024-08-22","KULR","44126","0","103512","N"
"NQTRF","2024-08-21","KULR","1025744","93388","1932392","Q"
"NYTRF","2024-08-21","KULR","75649","0","302434","N"
"NQTRF","2024-08-20","KULR","629031","24400","1144522","Q"
"NYTRF","2024-08-20","KULR","11039","0","39744","N"
"NQTRF","2024-08-19","KULR","567077","0","1004934","Q"
"NYTRF","2024-08-19","KULR","77356","0","132689","N"
"NQTRF","2024-08-16","KULR","304770","100","635189","Q"
"NYTRF","2024-08-16","KULR","27933","0","148564","N"
"NQTRF","2024-08-15","KULR","502623","4200","912423","Q"
"NYTRF","2024-08-15","KULR","65063","0","159398","N"
"NQTRF","2024-08-14","KULR","483643","52567","873494","Q"
"NYTRF","2024-08-14","KULR","28229","0","360361","N"
"NQTRF","2024-08-13","KULR","1399481","66315","2524058","Q"
"NYTRF","2024-08-13","KULR","151600","647","281276","N"
"NCTRF","2024-08-12","KULR","42115","0","42715","B"
"NQTRF","2024-08-12","KULR","2224488","1995","3549444","Q"
"NYTRF","2024-08-12","KULR","192472","0","248739","N"
"NQTRF","2024-08-09","KULR","730605","800","1096865","Q"
"NYTRF","2024-08-09","KULR","95311","0","108175","N"
"NQTRF","2024-08-08","KULR","556186","0","1123024","Q"
"NYTRF","2024-08-08","KULR","69997","0","122104","N"
"NCTRF","2024-08-07","KULR","1900","0","1900","B"
"NQTRF","2024-08-07","KULR","430320","0","746359","Q"
"NYTRF","2024-08-07","KULR","55580","15159","76561","N"
"NCTRF","2024-08-06","KULR","1450","0","1450","B"
"NQTRF","2024-08-06","KULR","433782","3747","841163","Q"
"NYTRF","2024-08-06","KULR","138446","1813","155790","N"
"NCTRF","2024-08-05","KULR","3400","0","13400","B"
"NQTRF","2024-08-05","KULR","585955","49247","1368134","Q"
"NYTRF","2024-08-05","KULR","62247","0","112862","N"
"NQTRF","2024-08-02","KULR","589236","7045","1105998","Q"
"NYTRF","2024-08-02","KULR","65586","0","176284","N"
"NCTRF","2024-08-01","KULR","27000","0","27098","B"
"NQTRF","2024-08-01","KULR","332400","0","689802","Q"
"NYTRF","2024-08-01","KULR","58206","0","117713","N"
"NCTRF","2024-07-31","KULR","100","0","100","B"
"NQTRF","2024-07-31","KULR","386466","18526","624608","Q"
"NYTRF","2024-07-31","KULR","47260","1","81515","N"
"NQTRF","2024-07-30","KULR","704123","0","1206251","Q"
"NYTRF","2024-07-30","KULR","48195","0","57183","N"
"NQTRF","2024-07-29","KULR","284186","0","433637","Q"
"NYTRF","2024-07-29","KULR","6820","0","27871","N"
"NQTRF","2024-07-26","KULR","233824","0","447616","Q"
"NYTRF","2024-07-26","KULR","15801","0","34170","N"
"NQTRF","2024-07-25","KULR","261055","48787","546432","Q"
"NYTRF","2024-07-25","KULR","39478","100","134106","N"
"NQTRF","2024-07-24","KULR","361807","34705","645514","Q"
"NYTRF","2024-07-24","KULR","36080","2","44803","N"
"NQTRF","2024-07-23","KULR","302414","27300","535195","Q"
"NYTRF","2024-07-23","KULR","63364","0","81560","N"
"NQTRF","2024-07-22","KULR","363601","63571","630802","Q"
"NYTRF","2024-07-22","KULR","75730","0","116782","N"
"NQTRF","2024-07-19","KULR","283527","19500","488856","Q"
"NYTRF","2024-07-19","KULR","30768","0","51703","N"
"NQTRF","2024-07-18","KULR","523330","16800","860572","Q"
"NYTRF","2024-07-18","KULR","95877","0","133627","N"
"NQTRF","2024-07-17","KULR","318529","13956","570472","Q"
"NYTRF","2024-07-17","KULR","21709","0","41062","N"
"NQTRF","2024-07-16","KULR","494742","395","726037","Q"
"NYTRF","2024-07-16","KULR","12586","0","53725","N"
"NCTRF","2024-07-15","KULR","1000","0","1000","B"
"NQTRF","2024-07-15","KULR","417541","0","742659","Q"
"NYTRF","2024-07-15","KULR","28516","0","105635","N"
"NQTRF","2024-07-12","KULR","362996","250","645217","Q"
"NYTRF","2024-07-12","KULR","11251","0","36129","N"
"NQTRF","2024-07-11","KULR","246619","42292","578101","Q"
"NYTRF","2024-07-11","KULR","32221","0","84251","N"
"NQTRF","2024-07-10","KULR","665129","0","1133763","Q"
"NYTRF","2024-07-10","KULR","59482","50","199589","N"
"NQTRF","2024-07-09","KULR","437736","5075","1081863","Q"
"NYTRF","2024-07-09","KULR","273221","215758","318348","N"
"NCTRF","2024-07-08","KULR","800","0","3600","B"
"NQTRF","2024-07-08","KULR","574361","14295","808561","Q"
"NYTRF","2024-07-08","KULR","39885","0","87657","N"
"NCTRF","2024-07-05","KULR","810","0","810","B"
"NQTRF","2024-07-05","KULR","799985","77968","1633509","Q"
"NYTRF","2024-07-05","KULR","123587","0","191012","N"
"NQTRF","2024-07-03","KULR","189647","500","357900","Q"
"NYTRF","2024-07-03","KULR","16769","0","36798","N"
"NQTRF","2024-07-02","KULR","209894","0","493908","Q"
"NYTRF","2024-07-02","KULR","14675","0","85294","N"
"NQTRF","2024-07-01","KULR","285119","1800","732032","Q"
"NYTRF","2024-07-01","KULR","44605","0","78396","N"
"NQTRF","2024-06-28","KULR","445310","6200","1049813","Q"
"NYTRF","2024-06-28","KULR","50172","0","114706","N"
"NCTRF","2024-06-27","KULR","19100","0","19615","B"
"NQTRF","2024-06-27","KULR","969513","12317","2133050","Q"
"NYTRF","2024-06-27","KULR","247612","0","452356","N"
"NCTRF","2024-06-26","KULR","4364","0","6364","B"
"NQTRF","2024-06-26","KULR","1189137","87964","2252361","Q"
"NYTRF","2024-06-26","KULR","116114","0","379837","N"
"NCTRF","2024-06-25","KULR","200","0","200","B"
"NQTRF","2024-06-25","KULR","1404540","5067","2989685","Q"
"NYTRF","2024-06-25","KULR","185148","0","370240","N"
"NQTRF","2024-06-24","KULR","447667","4843","803604","Q"
"NYTRF","2024-06-24","KULR","50293","251","129962","N"
"NCTRF","2024-06-21","KULR","500","0","500","B"
"NQTRF","2024-06-21","KULR","408027","49864","716466","Q"
"NYTRF","2024-06-21","KULR","35793","300","95196","N"
"NQTRF","2024-06-20","KULR","1134566","19858","1690424","Q"
"NYTRF","2024-06-20","KULR","70197","0","144265","N"
"NQTRF","2024-06-18","KULR","261837","6400","580655","Q"
"NYTRF","2024-06-18","KULR","29230","0","98040","N"
"NQTRF","2024-06-17","KULR","454018","11280","834777","Q"
"NYTRF","2024-06-17","KULR","67491","0","116442","N"
"NQTRF","2024-06-14","KULR","901316","19977","2149097","Q"
"NYTRF","2024-06-14","KULR","147509","0","426039","N"
"NCTRF","2024-06-13","KULR","10","0","10","B"
"NQTRF","2024-06-13","KULR","906350","5062","1654008","Q"
"NYTRF","2024-06-13","KULR","69959","0","217778","N"
"NCTRF","2024-06-12","KULR","8000","0","13000","B"
"NQTRF","2024-06-12","KULR","1293402","33708","2871683","Q"
"NYTRF","2024-06-12","KULR","149089","0","275831","N"
"NQTRF","2024-06-11","KULR","679669","2800","1469988","Q"
"NYTRF","2024-06-11","KULR","106214","0","202634","N"
"NQTRF","2024-06-10","KULR","832790","110683","1507760","Q"
"NYTRF","2024-06-10","KULR","72719","25","139334","N"
"NCTRF","2024-06-07","KULR","500","0","500","B"
"NQTRF","2024-06-07","KULR","646993","67785","1584952","Q"
"NYTRF","2024-06-07","KULR","195026","10","277725","N"
"NQTRF","2024-06-06","KULR","544859","5331","1322594","Q"
"NYTRF","2024-06-06","KULR","91233","0","190351","N"
"NQTRF","2024-06-05","KULR","214361","14310","666545","Q"
"NYTRF","2024-06-05","KULR","71406","0","154048","N"
"NCTRF","2024-06-04","KULR","43334","0","43334","B"
"NQTRF","2024-06-04","KULR","454910","0","818724","Q"
"NYTRF","2024-06-04","KULR","26877","0","76874","N"
"NCTRF","2024-06-03","KULR","100","0","4100","B"
"NQTRF","2024-06-03","KULR","329786","16340","618898","Q"
"NYTRF","2024-06-03","KULR","42038","0","71682","N"
"NQTRF","2024-05-31","KULR","623760","358","1232522","Q"
"NYTRF","2024-05-31","KULR","148387","0","296838","N"
"NCTRF","2024-05-30","KULR","16900","0","28965","B"
"NQTRF","2024-05-30","KULR","826782","0","1923130","Q"
"NYTRF","2024-05-30","KULR","129108","0","336205","N"
"NCTRF","2024-05-29","KULR","49300","0","49400","B"
"NQTRF","2024-05-29","KULR","1230548","2200","2448530","Q"
"NYTRF","2024-05-29","KULR","137120","0","261290","N"
"NCTRF","2024-05-28","KULR","8870","0","8870","B"
"NQTRF","2024-05-28","KULR","838691","7400","1429393","Q"
"NYTRF","2024-05-28","KULR","172116","0","305187","N"
"NQTRF","2024-05-24","KULR","510297","41392","1090806","Q"
"NYTRF","2024-05-24","KULR","73250","453","101693","N"
"NQTRF","2024-05-23","KULR","789250","43839","1472266","Q"
"NYTRF","2024-05-23","KULR","83567","0","165782","N"
"NCTRF","2024-05-22","KULR","1500","0","1500","B"
"NQTRF","2024-05-22","KULR","702879","488","1542046","Q"
"NYTRF","2024-05-22","KULR","146879","400","223031","N"
"NCTRF","2024-05-21","KULR","17400","0","17400","B"
"NQTRF","2024-05-21","KULR","633376","7000","1084517","Q"
"NYTRF","2024-05-21","KULR","173002","200","299314","N"
"NCTRF","2024-05-20","KULR","57300","0","59232","B"
"NQTRF","2024-05-20","KULR","2444052","20106","4101247","Q"
"NYTRF","2024-05-20","KULR","323583","0","619973","N"
"NQTRF","2024-05-17","KULR","1261866","44222","2291037","Q"
"NYTRF","2024-05-17","KULR","140428","0","227981","N"
"NQTRF","2024-05-16","KULR","2247193","233416","4254053","Q"
"NYTRF","2024-05-16","KULR","182533","0","501568","N"
"NQTRF","2024-05-15","KULR","972970","38673","1831301","Q"
"NYTRF","2024-05-15","KULR","235170","27500","342686","N"
"NCTRF","2024-05-14","KULR","900","0","900","B"
"NQTRF","2024-05-14","KULR","979848","94215","2103353","Q"
"NYTRF","2024-05-14","KULR","133966","18238","245167","N"
"NCTRF","2024-05-13","KULR","6920","0","8703","B"
"NQTRF","2024-05-13","KULR","1312911","256773","2286781","Q"
"NYTRF","2024-05-13","KULR","272282","110247","380812","N"
"NCTRF","2024-05-10","KULR","1300","0","3228","B"
"NQTRF","2024-05-10","KULR","1009287","35504","1730775","Q"
"NYTRF","2024-05-10","KULR","112996","248","269440","N"
"NCTRF","2024-05-09","KULR","17240","0","17340","B"
"NQTRF","2024-05-09","KULR","1200742","13410","2025002","Q"
"NYTRF","2024-05-09","KULR","148019","1900","309878","N"
"NQTRF","2024-05-08","KULR","819932","195928","1479549","Q"
"NYTRF","2024-05-08","KULR","228506","124337","320956","N"
"NQTRF","2024-05-07","KULR","1203226","112249","2137027","Q"
"NYTRF","2024-05-07","KULR","383336","99273","563858","N"
"NCTRF","2024-05-06","KULR","654","0","805","B"
"NQTRF","2024-05-06","KULR","817055","58760","1734937","Q"
"NYTRF","2024-05-06","KULR","338770","108072","389058","N"
"NQTRF","2024-05-03","KULR","1064211","126440","1555209","Q"
"NYTRF","2024-05-03","KULR","273389","125727","360036","N"
"NQTRF","2024-05-02","KULR","895343","25386","1680956","Q"
"NYTRF","2024-05-02","KULR","85390","0","166727","N"
"NQTRF","2024-05-01","KULR","942936","15019","1743561","Q"
"NYTRF","2024-05-01","KULR","111634","0","231406","N"
"NCTRF","2024-04-30","KULR","10000","0","10500","B"
"NQTRF","2024-04-30","KULR","1788503","35838","3295874","Q"
"NYTRF","2024-04-30","KULR","199492","8286","274555","N"
"NCTRF","2024-04-29","KULR","1693","0","1693","B"
"NQTRF","2024-04-29","KULR","915182","36481","1727174","Q"
"NYTRF","2024-04-29","KULR","93619","0","191034","N"
"NCTRF","2024-04-26","KULR","400","0","400","B"
"NQTRF","2024-04-26","KULR","742503","8913","1247735","Q"
"NYTRF","2024-04-26","KULR","43706","0","108585","N"
"NCTRF","2024-04-25","KULR","500","0","500","B"
"NQTRF","2024-04-25","KULR","1076130","123829","1854412","Q"
"NYTRF","2024-04-25","KULR","49138","54","171954","N"
"NQTRF","2024-04-24","KULR","2017535","191705","3596445","Q"
"NYTRF","2024-04-24","KULR","233472","132","692982","N"
"NCTRF","2024-04-23","KULR","50200","0","57790","B"
"NQTRF","2024-04-23","KULR","5573670","85056","10177861","Q"
"NYTRF","2024-04-23","KULR","902922","0","1412141","N"
"NCTRF","2024-04-22","KULR","2000","0","2289","B"
"NQTRF","2024-04-22","KULR","1254955","531","2213291","Q"
"NYTRF","2024-04-22","KULR","202842","0","303133","N"
"NCTRF","2024-04-19","KULR","14100","0","14305","B"
"NQTRF","2024-04-19","KULR","2387180","72862","4725685","Q"
"NYTRF","2024-04-19","KULR","207102","25365","416567","N"
"NCTRF","2024-04-18","KULR","8","0","5508","B"
"NQTRF","2024-04-18","KULR","1320715","237395","3158479","Q"
"NYTRF","2024-04-18","KULR","161373","25948","793350","N"
"NCTRF","2024-04-17","KULR","200","0","1038","B"
"NQTRF","2024-04-17","KULR","1671586","94957","2912037","Q"
"NYTRF","2024-04-17","KULR","84755","1248","306743","N"
"NCTRF","2024-04-16","KULR","24600","0","55100","B"
"NQTRF","2024-04-16","KULR","2014623","250646","4026311","Q"
"NYTRF","2024-04-16","KULR","190269","644","673660","N"
"NCTRF","2024-04-15","KULR","41467","0","43313","B"
"NQTRF","2024-04-15","KULR","3169476","406978","5420584","Q"
"NYTRF","2024-04-15","KULR","267142","2521","857918","N"
"NCTRF","2024-04-12","KULR","27896","0","29451","B"
"NQTRF","2024-04-12","KULR","1964806","224545","3897073","Q"
"NYTRF","2024-04-12","KULR","399926","180","814791","N"
"NCTRF","2024-04-11","KULR","44206","0","61266","B"
"NQTRF","2024-04-11","KULR","3775398","25958","7033782","Q"
"NYTRF","2024-04-11","KULR","372283","2900","899552","N"
"NCTRF","2024-04-10","KULR","1755","0","7373","B"
"NQTRF","2024-04-10","KULR","5459299","71697","11507884","Q"
"NYTRF","2024-04-10","KULR","785757","0","1479621","N"
"NCTRF","2024-04-09","KULR","3112","0","16241","B"
"NQTRF","2024-04-09","KULR","2114920","27743","3789708","Q"
"NYTRF","2024-04-09","KULR","348886","0","767764","N"
"NCTRF","2024-04-08","KULR","17139","0","37746","B"
"NQTRF","2024-04-08","KULR","7807144","660775","13330516","Q"
"NYTRF","2024-04-08","KULR","1013010","5353","1806692","N"
"NCTRF","2024-04-05","KULR","25500","100","35701","B"
"NQTRF","2024-04-05","KULR","3807843","333725","6419531","Q"
"NYTRF","2024-04-05","KULR","271961","600","737512","N"
"NCTRF","2024-04-04","KULR","901","1","11921","B"
"NQTRF","2024-04-04","KULR","3049010","283857","5169282","Q"
"NYTRF","2024-04-04","KULR","272652","3389","697250","N"
"NCTRF","2024-04-03","KULR","15725","384","33294","B"
"NQTRF","2024-04-03","KULR","10471005","971781","18143647","Q"
