"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NYTRF","2023-08-24","SIL","632","0","1467","N"
"NQTRF","2023-08-24","SIL","25635","61","107349","Q"
"NYTRF","2023-08-23","SIL","9199","0","23458","N"
"NQTRF","2023-08-23","SIL","83424","0","236853","Q"
"NCTRF","2023-08-23","SIL","3200","0","4210","B"
"NQTRF","2023-08-22","SIL","10607","0","44365","Q"
"NYTRF","2023-08-22","SIL","301","0","557","N"
"NYTRF","2023-08-21","SIL","703","0","5310","N"
"NCTRF","2023-08-21","SIL","700","0","800","B"
"NQTRF","2023-08-21","SIL","70706","0","186434","Q"
"NQTRF","2023-08-18","SIL","33654","0","114480","Q"
"NCTRF","2023-08-18","SIL","350","0","650","B"
"NYTRF","2023-08-18","SIL","2077","0","3319","N"
"NCTRF","2023-08-17","SIL","150","0","252","B"
"NQTRF","2023-08-17","SIL","83404","124","133724","Q"
"NYTRF","2023-08-17","SIL","331","0","2777","N"
"NCTRF","2023-08-16","SIL","400","0","600","B"
"NYTRF","2023-08-16","SIL","1143","257","13702","N"
"NQTRF","2023-08-16","SIL","95098","0","221312","Q"
"NQTRF","2023-08-15","SIL","108456","0","394143","Q"
"NCTRF","2023-08-15","SIL","400","0","1000","B"
"NYTRF","2023-08-15","SIL","2664","0","6044","N"
"NQTRF","2023-08-14","SIL","61330","0","120895","Q"
"NYTRF","2023-08-14","SIL","294","0","4374","N"
"NCTRF","2023-08-14","SIL","501","0","801","B"
"NCTRF","2023-08-11","SIL","1118","0","1319","B"
"NQTRF","2023-08-11","SIL","89187","0","151148","Q"
"NYTRF","2023-08-11","SIL","2497","0","4196","N"
"NYTRF","2023-08-10","SIL","1007","0","15647","N"
"NCTRF","2023-08-10","SIL","464","0","1064","B"
"NQTRF","2023-08-10","SIL","136486","0","203495","Q"
"NYTRF","2023-08-09","SIL","895","0","1988","N"
"NQTRF","2023-08-09","SIL","50289","0","161988","Q"
"NCTRF","2023-08-09","SIL","300","0","500","B"
"NCTRF","2023-08-08","SIL","100","0","450","B"
"NQTRF","2023-08-08","SIL","35062","0","94598","Q"
"NYTRF","2023-08-08","SIL","5598","0","13493","N"
"NYTRF","2023-08-07","SIL","184","0","2570","N"
"NCTRF","2023-08-07","SIL","110","0","115","B"
"NQTRF","2023-08-07","SIL","30372","370","186957","Q"
"NQTRF","2023-08-04","SIL","37053","30","97058","Q"
"NYTRF","2023-08-04","SIL","1169","0","10139","N"
"NCTRF","2023-08-04","SIL","208","0","1008","B"
"NYTRF","2023-08-03","SIL","216","0","9084","N"
"NQTRF","2023-08-03","SIL","64751","360","175190","Q"
"NCTRF","2023-08-03","SIL","1300","0","1700","B"
"NYTRF","2023-08-02","SIL","5147","0","25435","N"
"NQTRF","2023-08-02","SIL","43569","3586","186250","Q"
"NQTRF","2023-08-01","SIL","75954","15","174697","Q"
"NYTRF","2023-08-01","SIL","3390","102","16241","N"
"NCTRF","2023-08-01","SIL","23","0","140","B"
"NQTRF","2023-07-31","SIL","79283","0","152154","Q"
"NCTRF","2023-07-31","SIL","488","0","708","B"
"NYTRF","2023-07-31","SIL","1792","0","16533","N"
"NCTRF","2023-07-28","SIL","51","0","151","B"
"NQTRF","2023-07-28","SIL","218106","200","366500","Q"
"NYTRF","2023-07-28","SIL","724","0","13839","N"
"NYTRF","2023-07-27","SIL","362","0","27847","N"
"NQTRF","2023-07-27","SIL","53958","768","258058","Q"
"NCTRF","2023-07-27","SIL","603","0","1550","B"
"NQTRF","2023-07-26","SIL","26217","0","99027","Q"
"NYTRF","2023-07-26","SIL","453","0","12058","N"
"NCTRF","2023-07-26","SIL","115","0","115","B"
"NYTRF","2023-07-25","SIL","2301","0","15092","N"
"NQTRF","2023-07-25","SIL","56993","0","117331","Q"
"NQTRF","2023-07-24","SIL","46984","0","92589","Q"
"NYTRF","2023-07-24","SIL","309","92","8671","N"
"NCTRF","2023-07-24","SIL","180","0","180","B"
"NQTRF","2023-07-21","SIL","20176","55","76569","Q"
"NYTRF","2023-07-21","SIL","119","0","11195","N"
"NQTRF","2023-07-20","SIL","37817","0","121823","Q"
"NCTRF","2023-07-20","SIL","100","0","295","B"
"NYTRF","2023-07-20","SIL","1606","0","9003","N"
"NYTRF","2023-07-19","SIL","544","89","12236","N"
"NQTRF","2023-07-19","SIL","22781","0","76914","Q"
"NYTRF","2023-07-18","SIL","938","24","15893","N"
"NQTRF","2023-07-18","SIL","135094","3359","307768","Q"
"NCTRF","2023-07-18","SIL","300","0","306","B"
"NYTRF","2023-07-17","SIL","276","0","7511","N"
"NQTRF","2023-07-17","SIL","51640","0","150104","Q"
"NYTRF","2023-07-14","SIL","35","0","21595","N"
"NQTRF","2023-07-14","SIL","38325","1","136499","Q"
"NCTRF","2023-07-13","SIL","1100","0","1300","B"
"NQTRF","2023-07-13","SIL","118145","0","260783","Q"
"NYTRF","2023-07-13","SIL","1338","22","9952","N"
"NQTRF","2023-07-12","SIL","111488","380","792236","Q"
"NYTRF","2023-07-12","SIL","1203","23","18612","N"
"NCTRF","2023-07-12","SIL","3972","0","4444","B"
"NCTRF","2023-07-11","SIL","269","0","369","B"
"NQTRF","2023-07-11","SIL","47261","8485","88545","Q"
"NYTRF","2023-07-11","SIL","195","0","6462","N"
"NQTRF","2023-07-10","SIL","58643","0","119682","Q"
"NYTRF","2023-07-10","SIL","1247","39","6380","N"
"NQTRF","2023-07-07","SIL","36252","0","124772","Q"
"NYTRF","2023-07-07","SIL","262","40","23298","N"
"NCTRF","2023-07-07","SIL","100","0","100","B"
"NYTRF","2023-07-06","SIL","801","0","14767","N"
"NQTRF","2023-07-06","SIL","63301","0","241989","Q"
"NQTRF","2023-07-05","SIL","60466","0","121089","Q"
"NCTRF","2023-07-05","SIL","10","0","10","B"
"NYTRF","2023-07-05","SIL","1123","0","11403","N"
"NCTRF","2023-07-03","SIL","600","0","900","B"
"NQTRF","2023-07-03","SIL","64568","0","126621","Q"
"NYTRF","2023-07-03","SIL","735","0","4407","N"
"NYTRF","2023-06-30","SIL","935","0","11418","N"
"NQTRF","2023-06-30","SIL","24448","0","93010","Q"
"NCTRF","2023-06-29","SIL","200","0","400","B"
"NYTRF","2023-06-29","SIL","1013","0","7618","N"
"NQTRF","2023-06-29","SIL","50013","0","95203","Q"
"NYTRF","2023-06-28","SIL","420","0","8455","N"
"NQTRF","2023-06-28","SIL","138381","43","214771","Q"
"NCTRF","2023-06-27","SIL","112","0","112","B"
"NYTRF","2023-06-27","SIL","1063","0","24346","N"
"NQTRF","2023-06-27","SIL","54125","101","138134","Q"
"NQTRF","2023-06-26","SIL","586155","0","646202","Q"
"NYTRF","2023-06-26","SIL","563","346","8982","N"
"NYTRF","2023-06-23","SIL","1211","41","5453","N"
"NCTRF","2023-06-23","SIL","200","0","200","B"
"NQTRF","2023-06-23","SIL","51082","100","108247","Q"
"NYTRF","2023-06-22","SIL","4378","80","19770","N"
"NQTRF","2023-06-22","SIL","22500","110","157346","Q"
"NCTRF","2023-06-22","SIL","15","0","57","B"
"NQTRF","2023-06-21","SIL","55888","428","177233","Q"
"NCTRF","2023-06-21","SIL","200","0","300","B"
"NYTRF","2023-06-21","SIL","2974","0","9874","N"
"NCTRF","2023-06-20","SIL","1700","0","4479","B"
"NQTRF","2023-06-20","SIL","88862","157","336365","Q"
"NYTRF","2023-06-20","SIL","1335","0","10919","N"
"NQTRF","2023-06-16","SIL","74658","1","117436","Q"
"NYTRF","2023-06-16","SIL","1296","34","7559","N"
"NCTRF","2023-06-16","SIL","100","0","100","B"
"NQTRF","2023-06-15","SIL","47988","195","117057","Q"
"NYTRF","2023-06-15","SIL","517","32","10785","N"
"NYTRF","2023-06-14","SIL","4563","0","6786","N"
"NQTRF","2023-06-14","SIL","56626","0","105468","Q"
"NQTRF","2023-06-13","SIL","52074","597","119012","Q"
"NYTRF","2023-06-13","SIL","5643","0","10213","N"
"NYTRF","2023-06-12","SIL","2723","0","6089","N"
"NQTRF","2023-06-12","SIL","48226","337","95541","Q"
"NCTRF","2023-06-12","SIL","100","0","300","B"
"NCTRF","2023-06-09","SIL","100","0","330","B"
"NQTRF","2023-06-09","SIL","56702","950","82295","Q"
"NYTRF","2023-06-09","SIL","2596","0","4968","N"
"NQTRF","2023-06-08","SIL","89949","0","119971","Q"
"NCTRF","2023-06-08","SIL","200","0","200","B"
"NYTRF","2023-06-08","SIL","4453","0","16012","N"
"NYTRF","2023-06-07","SIL","13802","0","23643","N"
"NQTRF","2023-06-07","SIL","81713","0","233848","Q"
"NCTRF","2023-06-06","SIL","100","0","300","B"
"NYTRF","2023-06-06","SIL","6084","131","8885","N"
"NQTRF","2023-06-06","SIL","36929","0","81755","Q"
"NYTRF","2023-06-05","SIL","3719","149","5527","N"
"NQTRF","2023-06-05","SIL","32497","0","65890","Q"
"NYTRF","2023-06-02","SIL","31572","0","36712","N"
"NQTRF","2023-06-02","SIL","154168","3","234316","Q"
"NYTRF","2023-06-01","SIL","41331","0","45883","N"
"NCTRF","2023-06-01","SIL","251","0","2488","B"
"NQTRF","2023-06-01","SIL","104025","182","207517","Q"
"NCTRF","2023-05-31","SIL","104","0","304","B"
"NYTRF","2023-05-31","SIL","1584","0","10478","N"
"NQTRF","2023-05-31","SIL","68959","0","512196","Q"
"NQTRF","2023-05-30","SIL","45570","0","161856","Q"
"NYTRF","2023-05-30","SIL","193","0","10864","N"
"NCTRF","2023-05-30","SIL","100","0","5300","B"
"NQTRF","2023-05-26","SIL","69646","0","182557","Q"
"NCTRF","2023-05-26","SIL","3600","0","12600","B"
"NYTRF","2023-05-26","SIL","2443","0","21420","N"
"NYTRF","2023-05-25","SIL","6335","21","21788","N"
"NQTRF","2023-05-25","SIL","104575","0","268753","Q"
"NQTRF","2023-05-24","SIL","48022","0","116728","Q"
"NYTRF","2023-05-24","SIL","938","0","10038","N"
"NCTRF","2023-05-24","SIL","2200","0","2700","B"
"NQTRF","2023-05-23","SIL","70650","0","129658","Q"
"NCTRF","2023-05-23","SIL","100","0","100","B"
"NYTRF","2023-05-23","SIL","1327","0","10184","N"
"NQTRF","2023-05-22","SIL","33624","0","113643","Q"
"NYTRF","2023-05-22","SIL","801","184","12083","N"
"NCTRF","2023-05-22","SIL","220","0","420","B"
"NYTRF","2023-05-19","SIL","7949","0","28064","N"
"NCTRF","2023-05-19","SIL","100","0","574","B"
"NQTRF","2023-05-19","SIL","61342","43","111393","Q"
"NCTRF","2023-05-18","SIL","220","0","320","B"
"NYTRF","2023-05-18","SIL","9687","0","32573","N"
"NQTRF","2023-05-18","SIL","144204","498","376990","Q"
"NQTRF","2023-05-17","SIL","113775","0","228307","Q"
"NCTRF","2023-05-17","SIL","164","0","549","B"
"NYTRF","2023-05-17","SIL","10984","12","25489","N"
"NYTRF","2023-05-16","SIL","30512","11","159978","N"
"NCTRF","2023-05-16","SIL","364","0","1810","B"
"NQTRF","2023-05-16","SIL","199798","1078","373201","Q"
"NQTRF","2023-05-15","SIL","46880","565","107462","Q"
"NYTRF","2023-05-15","SIL","10405","88","22405","N"
"NCTRF","2023-05-12","SIL","86","0","586","B"
"NYTRF","2023-05-12","SIL","24340","0","43669","N"
"NQTRF","2023-05-12","SIL","102944","6","311855","Q"
"NYTRF","2023-05-11","SIL","44707","194","92858","N"
"NCTRF","2023-05-11","SIL","1298","0","2429","B"
"NQTRF","2023-05-11","SIL","147246","152","356263","Q"
"NYTRF","2023-05-10","SIL","40511","36","54832","N"
"NCTRF","2023-05-10","SIL","529","0","629","B"
"NQTRF","2023-05-10","SIL","111466","0","199806","Q"
"NYTRF","2023-05-09","SIL","9057","0","16012","N"
"NCTRF","2023-05-09","SIL","175","0","235","B"
"NQTRF","2023-05-09","SIL","60332","0","98085","Q"
"NCTRF","2023-05-08","SIL","1002","0","1002","B"
"NYTRF","2023-05-08","SIL","36479","0","61506","N"
"NQTRF","2023-05-08","SIL","78586","133","178699","Q"
"NYTRF","2023-05-05","SIL","25625","0","38832","N"
"NQTRF","2023-05-05","SIL","166964","0","446851","Q"
"NCTRF","2023-05-05","SIL","28","0","428","B"
"NCTRF","2023-05-04","SIL","3100","0","3379","B"
"NYTRF","2023-05-04","SIL","41129","0","73757","N"
"NQTRF","2023-05-04","SIL","308056","0","378928","Q"
"NCTRF","2023-05-03","SIL","1950","0","1950","B"
"NYTRF","2023-05-03","SIL","30160","82","48234","N"
"NQTRF","2023-05-03","SIL","90034","42","144201","Q"
"NYTRF","2023-05-02","SIL","52101","0","85264","N"
"NCTRF","2023-05-02","SIL","1150","0","1265","B"
"NQTRF","2023-05-02","SIL","100098","0","150478","Q"
"NCTRF","2023-05-01","SIL","369","0","575","B"
"NQTRF","2023-05-01","SIL","76651","0","147881","Q"
"NYTRF","2023-05-01","SIL","16074","0","51304","N"
"NQTRF","2023-04-28","SIL","59948","124","108525","Q"
"NYTRF","2023-04-28","SIL","6714","0","14290","N"
"NCTRF","2023-04-28","SIL","6","0","106","B"
"NYTRF","2023-04-27","SIL","11228","0","22567","N"
"NCTRF","2023-04-27","SIL","200","0","1200","B"
"NQTRF","2023-04-27","SIL","48511","70","73077","Q"
"NYTRF","2023-04-26","SIL","14618","0","38651","N"
"NCTRF","2023-04-26","SIL","100","0","100","B"
"NQTRF","2023-04-26","SIL","60221","0","103833","Q"
"NYTRF","2023-04-25","SIL","27026","0","46955","N"
"NCTRF","2023-04-25","SIL","292","0","292","B"
"NQTRF","2023-04-25","SIL","77687","5","130527","Q"
"NYTRF","2023-04-24","SIL","22394","0","39904","N"
"NQTRF","2023-04-24","SIL","84857","0","130488","Q"
"NCTRF","2023-04-24","SIL","200","0","315","B"
"NQTRF","2023-04-21","SIL","110363","292","271899","Q"
"NCTRF","2023-04-21","SIL","300","0","300","B"
"NYTRF","2023-04-21","SIL","14856","0","36826","N"
"NCTRF","2023-04-20","SIL","246","0","346","B"
"NQTRF","2023-04-20","SIL","280124","487","369834","Q"
"NYTRF","2023-04-20","SIL","15285","0","39525","N"
"NQTRF","2023-04-19","SIL","131431","48","438315","Q"
"NYTRF","2023-04-19","SIL","11555","29","84677","N"
"NCTRF","2023-04-19","SIL","68","0","1551","B"
"NQTRF","2023-04-18","SIL","74239","842","123158","Q"
"NCTRF","2023-04-18","SIL","2180","0","2289","B"
"NYTRF","2023-04-18","SIL","11493","222","21113","N"
"NYTRF","2023-04-17","SIL","50856","29","84223","N"
"NQTRF","2023-04-17","SIL","186891","22","300077","Q"
"NCTRF","2023-04-17","SIL","100","0","200","B"
"NYTRF","2023-04-14","SIL","28223","27","70675","N"
"NQTRF","2023-04-14","SIL","148645","100","262773","Q"
"NQTRF","2023-04-13","SIL","145545","0","245679","Q"
"NCTRF","2023-04-13","SIL","300","0","400","B"
"NYTRF","2023-04-13","SIL","31297","35","70799","N"
"NYTRF","2023-04-12","SIL","31501","0","57949","N"
"NCTRF","2023-04-12","SIL","1200","0","1352","B"
"NQTRF","2023-04-12","SIL","140380","0","182813","Q"
"NQTRF","2023-04-11","SIL","113563","4","149660","Q"
"NCTRF","2023-04-11","SIL","108","0","138","B"
"NYTRF","2023-04-11","SIL","30465","0","51823","N"
"NQTRF","2023-04-10","SIL","238853","3","272922","Q"
"NYTRF","2023-04-10","SIL","44641","92","64793","N"
"NYTRF","2023-04-06","SIL","140080","0","155994","N"
"NCTRF","2023-04-06","SIL","13","0","213","B"
"NQTRF","2023-04-06","SIL","118079","75","163644","Q"
"NCTRF","2023-04-05","SIL","100","0","250","B"
"NYTRF","2023-04-05","SIL","66108","0","91367","N"
"NQTRF","2023-04-05","SIL","222369","0","281646","Q"
"NCTRF","2023-04-04","SIL","200","0","450","B"
"NYTRF","2023-04-04","SIL","38176","0","53569","N"
"NQTRF","2023-04-04","SIL","284664","3066","379447","Q"
"NYTRF","2023-04-03","SIL","24222","0","38163","N"
"NCTRF","2023-04-03","SIL","600","0","2500","B"
"NQTRF","2023-04-03","SIL","97956","17900","144729","Q"
"NQTRF","2023-03-31","SIL","64586","0","108373","Q"
"NCTRF","2023-03-31","SIL","100","0","300","B"
"NYTRF","2023-03-31","SIL","16097","0","41054","N"
"NYTRF","2023-03-30","SIL","41990","363","58378","N"
"NQTRF","2023-03-30","SIL","90257","92","127677","Q"
"NCTRF","2023-03-30","SIL","100","0","127","B"
"NQTRF","2023-03-29","SIL","41496","0","94205","Q"
"NYTRF","2023-03-29","SIL","14965","331","21900","N"
"NQTRF","2023-03-28","SIL","77360","104","248532","Q"
"NYTRF","2023-03-28","SIL","17296","335","34341","N"
"NCTRF","2023-03-27","SIL","100","0","300","B"
"NYTRF","2023-03-27","SIL","8924","0","19874","N"
"NQTRF","2023-03-27","SIL","69181","6440","155504","Q"
"NYTRF","2023-03-24","SIL","103840","0","133798","N"
"NQTRF","2023-03-24","SIL","76498","38","138040","Q"
"NYTRF","2023-03-23","SIL","24870","61","43998","N"
"NQTRF","2023-03-23","SIL","86956","0","154776","Q"
"NCTRF","2023-03-23","SIL","100","0","543","B"
"NQTRF","2023-03-22","SIL","85811","0","136539","Q"
"NYTRF","2023-03-22","SIL","38572","42","81987","N"
"NCTRF","2023-03-22","SIL","270","0","370","B"
"NYTRF","2023-03-21","SIL","9362","24","51483","N"
"NCTRF","2023-03-21","SIL","410","0","740","B"
"NQTRF","2023-03-21","SIL","132892","139","204769","Q"
"NYTRF","2023-03-20","SIL","44900","0","57159","N"
"NQTRF","2023-03-20","SIL","127135","0","241938","Q"
"NCTRF","2023-03-20","SIL","100","0","120","B"
"NYTRF","2023-03-17","SIL","48010","40","66902","N"
"NCTRF","2023-03-17","SIL","100","0","400","B"
"NQTRF","2023-03-17","SIL","134533","0","236602","Q"
"NQTRF","2023-03-16","SIL","209504","0","265899","Q"
"NYTRF","2023-03-16","SIL","13120","37","34586","N"
"NCTRF","2023-03-16","SIL","24","0","124","B"
"NYTRF","2023-03-15","SIL","7544","40","28158","N"
"NCTRF","2023-03-15","SIL","82","0","1732","B"
"NQTRF","2023-03-15","SIL","73083","144","158493","Q"
"NYTRF","2023-03-14","SIL","3207","0","19130","N"
"NCTRF","2023-03-14","SIL","250","0","250","B"
"NQTRF","2023-03-14","SIL","26166","162","129826","Q"
"NYTRF","2023-03-13","SIL","19810","0","64541","N"
"NCTRF","2023-03-13","SIL","1627","0","2450","B"
"NQTRF","2023-03-13","SIL","66133","310","288922","Q"
"NQTRF","2023-03-10","SIL","45068","50","253781","Q"
"NYTRF","2023-03-10","SIL","8111","598","44006","N"
"NCTRF","2023-03-10","SIL","211","0","231","B"
"NCTRF","2023-03-09","SIL","200","0","300","B"
"NYTRF","2023-03-09","SIL","2243","0","15191","N"
"NQTRF","2023-03-09","SIL","55330","0","142702","Q"
"NYTRF","2023-03-08","SIL","706","0","14138","N"
"NQTRF","2023-03-08","SIL","21472","551","66633","Q"
"NQTRF","2023-03-07","SIL","33359","623","159497","Q"
"NCTRF","2023-03-07","SIL","100","0","400","B"
"NYTRF","2023-03-07","SIL","6466","0","68266","N"
"NYTRF","2023-03-06","SIL","6045","0","15540","N"
"NCTRF","2023-03-06","SIL","100","0","1100","B"
"NQTRF","2023-03-06","SIL","38178","0","127158","Q"
"NYTRF","2023-03-03","SIL","3028","0","27012","N"
"NQTRF","2023-03-03","SIL","22706","390","73088","Q"
"NYTRF","2023-03-02","SIL","1903","0","15040","N"
"NQTRF","2023-03-02","SIL","11459","21","49692","Q"
"NQTRF","2023-03-01","SIL","123006","110","214485","Q"
"NYTRF","2023-03-01","SIL","3630","0","30433","N"
"NCTRF","2023-03-01","SIL","100","0","100","B"
"NQTRF","2023-02-28","SIL","36787","0","107746","Q"
"NCTRF","2023-02-28","SIL","3","0","3","B"
"NYTRF","2023-02-28","SIL","1841","0","22952","N"
"NQTRF","2023-02-27","SIL","24074","0","83502","Q"
"NYTRF","2023-02-27","SIL","3372","0","19713","N"
"NCTRF","2023-02-24","SIL","219","0","486","B"
"NQTRF","2023-02-24","SIL","72092","0","181736","Q"
"NYTRF","2023-02-24","SIL","4153","38","23600","N"
"NYTRF","2023-02-23","SIL","1713","70","9761","N"
"NQTRF","2023-02-23","SIL","22183","105","83220","Q"
"NYTRF","2023-02-22","SIL","2561","0","18904","N"
"NQTRF","2023-02-22","SIL","34719","310","124157","Q"
"NQTRF","2023-02-21","SIL","43521","0","134516","Q"
"NYTRF","2023-02-21","SIL","7807","0","51135","N"
"NQTRF","2023-02-17","SIL","77568","150","186825","Q"
"NYTRF","2023-02-17","SIL","2028","0","22295","N"
"NCTRF","2023-02-17","SIL","100","0","100","B"
"NQTRF","2023-02-16","SIL","23602","100","155494","Q"
"NCTRF","2023-02-16","SIL","100","0","500","B"
"NYTRF","2023-02-16","SIL","2954","0","31817","N"
"NQTRF","2023-02-15","SIL","152721","0","441935","Q"
