"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NQTRF","2024-02-15","NVNI","1107","0","7118","Q"
"NQTRF","2024-02-14","NVNI","588","0","3929","Q"
"NQTRF","2024-02-13","NVNI","1799","0","3322","Q"
"NYTRF","2024-02-13","NVNI","4","0","209","N"
"NCTRF","2024-02-12","NVNI","100","0","200","B"
"NQTRF","2024-02-12","NVNI","4841","0","16003","Q"
"NQTRF","2024-02-09","NVNI","13034","0","49178","Q"
"NYTRF","2024-02-09","NVNI","950","215","3110","N"
"NQTRF","2024-02-08","NVNI","49208","0","154171","Q"
"NYTRF","2024-02-08","NVNI","1047","0","4460","N"
"NQTRF","2024-02-07","NVNI","285","0","915","Q"
"NQTRF","2024-02-06","NVNI","9905","1838","21267","Q"
"NQTRF","2024-02-05","NVNI","3263","0","4695","Q"
"NQTRF","2024-02-02","NVNI","1938","280","3808","Q"
"NQTRF","2024-02-01","NVNI","356","134","1780","Q"
"NQTRF","2024-01-31","NVNI","934","188","1744","Q"
"NYTRF","2024-01-31","NVNI","9","0","13","N"
"NCTRF","2024-01-30","NVNI","1","0","171","B"
"NQTRF","2024-01-30","NVNI","1252","0","7928","Q"
"NQTRF","2024-01-29","NVNI","1862","1","10949","Q"
"NYTRF","2024-01-29","NVNI","7","0","2051","N"
"NQTRF","2024-01-26","NVNI","7866","221","11952","Q"
"NCTRF","2024-01-25","NVNI","275","0","347","B"
"NQTRF","2024-01-25","NVNI","37144","594","69308","Q"
"NYTRF","2024-01-25","NVNI","1849","0","3261","N"
"NCTRF","2024-01-24","NVNI","100","0","118","B"
"NQTRF","2024-01-24","NVNI","5352","57","11768","Q"
"NYTRF","2024-01-24","NVNI","349","0","1897","N"
"NQTRF","2024-01-23","NVNI","4350","217","19567","Q"
"NCTRF","2024-01-22","NVNI","105","0","105","B"
"NQTRF","2024-01-22","NVNI","40002","2187","66994","Q"
"NYTRF","2024-01-22","NVNI","237","0","994","N"
"NCTRF","2024-01-19","NVNI","1301","0","3724","B"
"NQTRF","2024-01-19","NVNI","84874","554","166481","Q"
"NYTRF","2024-01-19","NVNI","6373","235","7685","N"
"NCTRF","2024-01-18","NVNI","4028","0","17108","B"
"NQTRF","2024-01-18","NVNI","1052322","48578","1924026","Q"
"NYTRF","2024-01-18","NVNI","83002","2010","109096","N"
"NQTRF","2024-01-17","NVNI","14096","1069","43284","Q"
"NYTRF","2024-01-17","NVNI","670","0","2063","N"
"NCTRF","2024-01-16","NVNI","100","0","100","B"
"NQTRF","2024-01-16","NVNI","13400","1874","34646","Q"
"NYTRF","2024-01-16","NVNI","111","0","5117","N"
"NCTRF","2024-01-12","NVNI","125","0","1021","B"
"NQTRF","2024-01-12","NVNI","44531","2194","85248","Q"
"NYTRF","2024-01-12","NVNI","8590","75","12695","N"
"NCTRF","2024-01-11","NVNI","50","0","250","B"
"NQTRF","2024-01-11","NVNI","80943","11442","138340","Q"
"NYTRF","2024-01-11","NVNI","1865","365","3834","N"
"NCTRF","2024-01-10","NVNI","11646","0","27886","B"
"NQTRF","2024-01-10","NVNI","2257544","33897","4356066","Q"
"NYTRF","2024-01-10","NVNI","237851","14766","357931","N"
"NQTRF","2024-01-09","NVNI","6871","0","9735","Q"
"NQTRF","2024-01-08","NVNI","521","0","531","Q"
"NCTRF","2024-01-05","NVNI","100","0","100","B"
"NQTRF","2024-01-05","NVNI","500","0","2540","Q"
"NQTRF","2024-01-04","NVNI","534","16","11645","Q"
"NYTRF","2024-01-04","NVNI","16","16","16","N"
"NQTRF","2024-01-03","NVNI","1953","100","2441","Q"
"NYTRF","2024-01-03","NVNI","488","11","1088","N"
"NQTRF","2024-01-02","NVNI","4443","0","8278","Q"
"NQTRF","2023-12-29","NVNI","10585","0","23922","Q"
"NYTRF","2023-12-29","NVNI","1288","0","3373","N"
"NQTRF","2023-12-28","NVNI","16574","0","21504","Q"
"NQTRF","2023-12-27","NVNI","4829","0","5999","Q"
"NQTRF","2023-12-26","NVNI","554","0","1242","Q"
"NQTRF","2023-12-22","NVNI","743","0","1928","Q"
