"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NCTRF","2023-03-01","SILJ","2100","0","4100","B"
"NYTRF","2023-03-01","SILJ","37679","0","126145","N"
"NQTRF","2023-02-28","SILJ","139828","0","437691","Q"
"NCTRF","2023-02-28","SILJ","850","0","5450","B"
"NYTRF","2023-02-28","SILJ","85798","104","285937","N"
"NYTRF","2023-02-27","SILJ","25336","0","86208","N"
"NQTRF","2023-02-27","SILJ","88376","0","356530","Q"
"NCTRF","2023-02-27","SILJ","1700","0","1700","B"
"NYTRF","2023-02-24","SILJ","58857","107","238221","N"
"NCTRF","2023-02-24","SILJ","445","0","445","B"
"NQTRF","2023-02-24","SILJ","135819","938","540154","Q"
"NQTRF","2023-02-23","SILJ","85485","730","317831","Q"
"NYTRF","2023-02-23","SILJ","23964","0","170284","N"
"NCTRF","2023-02-23","SILJ","709","0","909","B"
"NQTRF","2023-02-22","SILJ","78256","445","298058","Q"
"NYTRF","2023-02-22","SILJ","32534","0","215600","N"
"NQTRF","2023-02-21","SILJ","212372","498","712503","Q"
"NCTRF","2023-02-21","SILJ","3103","0","6093","B"
"NYTRF","2023-02-21","SILJ","60337","0","265545","N"
"NYTRF","2023-02-17","SILJ","60500","102","330826","N"
"NCTRF","2023-02-17","SILJ","3210","0","6572","B"
"NQTRF","2023-02-17","SILJ","216634","0","608888","Q"
"NCTRF","2023-02-16","SILJ","150","0","4050","B"
"NYTRF","2023-02-16","SILJ","64904","0","303737","N"
"NQTRF","2023-02-16","SILJ","100356","0","448545","Q"
"NQTRF","2023-02-15","SILJ","98938","0","508472","Q"
"NCTRF","2023-02-15","SILJ","4120","0","4360","B"
"NYTRF","2023-02-15","SILJ","79713","0","313118","N"
"NYTRF","2023-02-14","SILJ","62632","100","259503","N"
"NQTRF","2023-02-14","SILJ","134707","0","421608","Q"
"NYTRF","2023-02-13","SILJ","53752","0","153316","N"
"NQTRF","2023-02-13","SILJ","144210","0","389649","Q"
"NYTRF","2023-02-10","SILJ","649211","0","907820","N"
"NCTRF","2023-02-10","SILJ","700","0","5690","B"
"NQTRF","2023-02-10","SILJ","156640","2217","700603","Q"
"NCTRF","2023-02-09","SILJ","2710","0","2940","B"
"NQTRF","2023-02-09","SILJ","130193","360","1082908","Q"
"NYTRF","2023-02-09","SILJ","97430","0","256498","N"
"NYTRF","2023-02-08","SILJ","69385","0","330680","N"
"NQTRF","2023-02-08","SILJ","161976","109","745140","Q"
"NCTRF","2023-02-08","SILJ","3675","0","3775","B"
"NYTRF","2023-02-07","SILJ","74123","0","247326","N"
"NQTRF","2023-02-07","SILJ","84642","2400","358923","Q"
"NYTRF","2023-02-06","SILJ","19704","0","163611","N"
"NQTRF","2023-02-06","SILJ","88163","4703","466103","Q"
"NYTRF","2023-02-03","SILJ","104378","0","433738","N"
"NCTRF","2023-02-03","SILJ","1350","0","1951","B"
"NQTRF","2023-02-03","SILJ","148495","620","866728","Q"
"NCTRF","2023-02-02","SILJ","2200","0","3300","B"
"NYTRF","2023-02-02","SILJ","107216","0","481220","N"
"NQTRF","2023-02-02","SILJ","221744","600","749096","Q"
"NCTRF","2023-02-01","SILJ","350","0","1150","B"
"NYTRF","2023-02-01","SILJ","99912","0","354510","N"
"NQTRF","2023-02-01","SILJ","150552","0","458012","Q"
"NYTRF","2023-01-31","SILJ","56988","0","207162","N"
"NCTRF","2023-01-31","SILJ","2398","0","6298","B"
"NQTRF","2023-01-31","SILJ","72551","0","416749","Q"
"NYTRF","2023-01-30","SILJ","31972","0","142761","N"
"NCTRF","2023-01-30","SILJ","500","0","900","B"
"NQTRF","2023-01-30","SILJ","93058","0","325314","Q"
"NQTRF","2023-01-27","SILJ","193288","8642","984606","Q"
"NCTRF","2023-01-27","SILJ","1010","0","1210","B"
"NYTRF","2023-01-27","SILJ","70602","0","222119","N"
"NQTRF","2023-01-26","SILJ","131360","7986","529054","Q"
"NCTRF","2023-01-26","SILJ","100","0","820","B"
"NYTRF","2023-01-26","SILJ","88226","0","251056","N"
"NQTRF","2023-01-25","SILJ","202147","255","522668","Q"
"NCTRF","2023-01-25","SILJ","6048","0","7349","B"
"NYTRF","2023-01-25","SILJ","132692","1038","335524","N"
"NYTRF","2023-01-24","SILJ","73240","0","182618","N"
"NCTRF","2023-01-24","SILJ","2700","0","3358","B"
"NQTRF","2023-01-24","SILJ","127857","6888","434588","Q"
"NQTRF","2023-01-23","SILJ","235483","1000","543389","Q"
"NCTRF","2023-01-23","SILJ","1600","0","2757","B"
"NYTRF","2023-01-23","SILJ","166974","0","348819","N"
"NQTRF","2023-01-20","SILJ","97476","0","316474","Q"
"NYTRF","2023-01-20","SILJ","42791","0","127603","N"
"NCTRF","2023-01-20","SILJ","2865","0","5065","B"
"NCTRF","2023-01-19","SILJ","1400","0","4150","B"
"NQTRF","2023-01-19","SILJ","160653","1408","501419","Q"
"NYTRF","2023-01-19","SILJ","70679","0","253600","N"
"NCTRF","2023-01-18","SILJ","2097","0","8647","B"
"NQTRF","2023-01-18","SILJ","138281","0","540233","Q"
"NYTRF","2023-01-18","SILJ","100525","0","232288","N"
"NYTRF","2023-01-17","SILJ","52060","0","228463","N"
"NCTRF","2023-01-17","SILJ","1000","0","1800","B"
"NQTRF","2023-01-17","SILJ","161926","0","401676","Q"
"NQTRF","2023-01-13","SILJ","152704","700","910477","Q"
"NYTRF","2023-01-13","SILJ","56648","0","228711","N"
"NCTRF","2023-01-12","SILJ","4208","0","4808","B"
"NYTRF","2023-01-12","SILJ","48604","200","163889","N"
"NQTRF","2023-01-12","SILJ","124675","503","540923","Q"
"NCTRF","2023-01-11","SILJ","68","0","268","B"
"NQTRF","2023-01-11","SILJ","114062","0","294973","Q"
"NYTRF","2023-01-11","SILJ","62971","911","215931","N"
"NYTRF","2023-01-10","SILJ","103377","0","261675","N"
"NCTRF","2023-01-10","SILJ","100","0","900","B"
"NQTRF","2023-01-10","SILJ","150008","60","333328","Q"
"NQTRF","2023-01-09","SILJ","372869","1727","684385","Q"
"NYTRF","2023-01-09","SILJ","71742","0","244576","N"
"NQTRF","2023-01-06","SILJ","235642","3083","610813","Q"
"NYTRF","2023-01-06","SILJ","36116","683","229287","N"
"NCTRF","2023-01-06","SILJ","2800","0","4800","B"
"NQTRF","2023-01-05","SILJ","193417","0","624965","Q"
"NCTRF","2023-01-05","SILJ","4000","0","4200","B"
"NYTRF","2023-01-05","SILJ","49854","0","322196","N"
"NQTRF","2023-01-04","SILJ","427670","1683","1129214","Q"
"NYTRF","2023-01-04","SILJ","226818","122","305483","N"
"NCTRF","2023-01-04","SILJ","1700","0","2000","B"
"NQTRF","2023-01-03","SILJ","300909","100","802264","Q"
"NCTRF","2023-01-03","SILJ","900","0","1560","B"
"NYTRF","2023-01-03","SILJ","45373","0","150417","N"
"NCTRF","2022-12-30","SILJ","2235","0","2835","B"
"NQTRF","2022-12-30","SILJ","230936","706","583186","Q"
"NYTRF","2022-12-30","SILJ","21053","1806","173163","N"
"NQTRF","2022-12-29","SILJ","146975","164","430505","Q"
"NYTRF","2022-12-29","SILJ","22505","0","78453","N"
"NCTRF","2022-12-29","SILJ","1300","0","2196","B"
"NQTRF","2022-12-28","SILJ","128874","2905","601721","Q"
"NCTRF","2022-12-28","SILJ","1730","0","2585","B"
"NYTRF","2022-12-28","SILJ","42671","0","82605","N"
"NCTRF","2022-12-27","SILJ","2075","0","2775","B"
"NYTRF","2022-12-27","SILJ","140127","0","202082","N"
"NQTRF","2022-12-27","SILJ","313294","108","666356","Q"
"NQTRF","2022-12-23","SILJ","237658","0","711565","Q"
"NCTRF","2022-12-23","SILJ","1600","0","1717","B"
"NYTRF","2022-12-23","SILJ","95972","0","192831","N"
"NYTRF","2022-12-22","SILJ","44271","0","194240","N"
"NCTRF","2022-12-22","SILJ","1175","0","1975","B"
"NQTRF","2022-12-22","SILJ","351542","1700","896976","Q"
"NQTRF","2022-12-21","SILJ","240203","13300","768980","Q"
"NYTRF","2022-12-21","SILJ","57588","0","280766","N"
"NCTRF","2022-12-20","SILJ","3425","0","3465","B"
"NYTRF","2022-12-20","SILJ","121623","0","395372","N"
"NQTRF","2022-12-20","SILJ","888986","155","1527812","Q"
"NCTRF","2022-12-19","SILJ","150","0","150","B"
"NYTRF","2022-12-19","SILJ","80397","0","197666","N"
"NQTRF","2022-12-19","SILJ","303201","1064","775075","Q"
"NYTRF","2022-12-16","SILJ","160144","0","216260","N"
"NQTRF","2022-12-16","SILJ","281821","0","917087","Q"
"NCTRF","2022-12-16","SILJ","800","0","2375","B"
"NYTRF","2022-12-15","SILJ","84391","0","151301","N"
"NCTRF","2022-12-15","SILJ","3200","0","3300","B"
"NQTRF","2022-12-15","SILJ","218690","9320","806189","Q"
"NCTRF","2022-12-14","SILJ","1600","0","1600","B"
"NYTRF","2022-12-14","SILJ","50453","0","113161","N"
"NQTRF","2022-12-14","SILJ","273308","0","532043","Q"
"NCTRF","2022-12-13","SILJ","2830","0","4430","B"
"NQTRF","2022-12-13","SILJ","232463","5027","771902","Q"
"NYTRF","2022-12-13","SILJ","16316","0","110176","N"
"NYTRF","2022-12-12","SILJ","20199","0","86965","N"
"NQTRF","2022-12-12","SILJ","187630","1150","489344","Q"
"NYTRF","2022-12-09","SILJ","28768","1077","93232","N"
"NQTRF","2022-12-09","SILJ","427514","516","753078","Q"
"NCTRF","2022-12-08","SILJ","700","0","1400","B"
"NQTRF","2022-12-08","SILJ","398190","0","722127","Q"
"NYTRF","2022-12-08","SILJ","10960","0","41741","N"
"NQTRF","2022-12-07","SILJ","113597","333","476490","Q"
"NYTRF","2022-12-07","SILJ","24760","0","79640","N"
"NCTRF","2022-12-06","SILJ","2400","0","3800","B"
"NYTRF","2022-12-06","SILJ","14088","0","69623","N"
"NQTRF","2022-12-06","SILJ","153007","132","500280","Q"
"NQTRF","2022-12-05","SILJ","281118","0","983601","Q"
"NYTRF","2022-12-05","SILJ","29764","421","106614","N"
"NCTRF","2022-12-05","SILJ","6000","0","6800","B"
"NCTRF","2022-12-02","SILJ","4300","0","4430","B"
"NQTRF","2022-12-02","SILJ","297194","0","776339","Q"
"NYTRF","2022-12-02","SILJ","42114","0","88578","N"
"NQTRF","2022-12-01","SILJ","302919","300","889709","Q"
"NCTRF","2022-12-01","SILJ","5600","0","5640","B"
"NYTRF","2022-12-01","SILJ","79808","0","188692","N"
"NYTRF","2022-11-30","SILJ","26049","0","78166","N"
"NQTRF","2022-11-30","SILJ","250525","0","634155","Q"
"NCTRF","2022-11-29","SILJ","4382","0","4382","B"
"NQTRF","2022-11-29","SILJ","69269","0","279821","Q"
"NYTRF","2022-11-29","SILJ","30837","0","57143","N"
"NQTRF","2022-11-28","SILJ","132297","0","632546","Q"
"NCTRF","2022-11-28","SILJ","2620","0","4202","B"
"NYTRF","2022-11-28","SILJ","14779","0","78392","N"
"NQTRF","2022-11-25","SILJ","107529","0","303295","Q"
"NYTRF","2022-11-25","SILJ","10316","0","29666","N"
"NQTRF","2022-11-23","SILJ","137585","0","383009","Q"
"NYTRF","2022-11-23","SILJ","40976","0","70799","N"
"NCTRF","2022-11-23","SILJ","500","0","2800","B"
"NQTRF","2022-11-22","SILJ","189831","0","624189","Q"
"NYTRF","2022-11-22","SILJ","19249","0","70982","N"
"NCTRF","2022-11-22","SILJ","2000","0","10700","B"
"NYTRF","2022-11-21","SILJ","20255","0","58045","N"
"NQTRF","2022-11-21","SILJ","177560","0","576863","Q"
"NCTRF","2022-11-21","SILJ","100","0","1100","B"
"NQTRF","2022-11-18","SILJ","109493","0","480115","Q"
"NYTRF","2022-11-18","SILJ","19545","637","36815","N"
"NCTRF","2022-11-18","SILJ","900","0","900","B"
"NYTRF","2022-11-17","SILJ","103531","0","162794","N"
"NQTRF","2022-11-17","SILJ","196587","1050","645225","Q"
"NCTRF","2022-11-17","SILJ","1200","0","3200","B"
"NQTRF","2022-11-16","SILJ","83236","0","357622","Q"
"NCTRF","2022-11-16","SILJ","2400","0","4400","B"
"NYTRF","2022-11-16","SILJ","13363","0","68939","N"
"NCTRF","2022-11-15","SILJ","2017","0","4817","B"
"NQTRF","2022-11-15","SILJ","228171","8534","806819","Q"
"NYTRF","2022-11-15","SILJ","48846","0","174517","N"
"NQTRF","2022-11-14","SILJ","222413","2243","540320","Q"
"NYTRF","2022-11-14","SILJ","17909","0","58886","N"
"NCTRF","2022-11-14","SILJ","1100","0","1400","B"
"NCTRF","2022-11-11","SILJ","500","0","1150","B"
"NYTRF","2022-11-11","SILJ","22010","0","65472","N"
"NQTRF","2022-11-11","SILJ","188329","16432","644156","Q"
"NYTRF","2022-11-10","SILJ","78015","207","159869","N"
"NCTRF","2022-11-10","SILJ","2140","0","3140","B"
"NQTRF","2022-11-10","SILJ","615013","2667","1264210","Q"
"NQTRF","2022-11-09","SILJ","380391","44719","894977","Q"
"NCTRF","2022-11-09","SILJ","1701","0","2651","B"
"NYTRF","2022-11-09","SILJ","30559","0","87743","N"
"NCTRF","2022-11-08","SILJ","2337","0","3137","B"
"NYTRF","2022-11-08","SILJ","89342","0","147517","N"
"NQTRF","2022-11-08","SILJ","438986","100","944431","Q"
"NYTRF","2022-11-07","SILJ","26584","0","77875","N"
"NQTRF","2022-11-07","SILJ","199893","0","532410","Q"
"NCTRF","2022-11-04","SILJ","1250","0","2129","B"
"NQTRF","2022-11-04","SILJ","333601","0","910017","Q"
"NYTRF","2022-11-04","SILJ","52595","2729","159123","N"
"NYTRF","2022-11-03","SILJ","23525","81","54119","N"
"NCTRF","2022-11-03","SILJ","1200","0","1700","B"
"NQTRF","2022-11-03","SILJ","161248","25","583914","Q"
"NCTRF","2022-11-02","SILJ","1300","0","4900","B"
"NQTRF","2022-11-02","SILJ","220569","1756","755162","Q"
"NYTRF","2022-11-02","SILJ","18017","0","86078","N"
"NYTRF","2022-11-01","SILJ","5465","0","53241","N"
"NQTRF","2022-11-01","SILJ","135270","10","354169","Q"
"NCTRF","2022-11-01","SILJ","3200","0","6600","B"
"NYTRF","2022-10-31","SILJ","5325","0","29265","N"
"NQTRF","2022-10-31","SILJ","91643","216","360607","Q"
"NCTRF","2022-10-31","SILJ","200","0","4107","B"
"NCTRF","2022-10-28","SILJ","6811","0","10111","B"
"NQTRF","2022-10-28","SILJ","283489","11107","922627","Q"
"NYTRF","2022-10-28","SILJ","57700","0","175370","N"
"NCTRF","2022-10-27","SILJ","878","0","2278","B"
"NQTRF","2022-10-27","SILJ","260083","801","657635","Q"
"NYTRF","2022-10-27","SILJ","34513","0","91749","N"
"NCTRF","2022-10-26","SILJ","1941","0","3041","B"
"NQTRF","2022-10-26","SILJ","385398","0","718748","Q"
"NYTRF","2022-10-26","SILJ","101386","1035","141852","N"
