"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NCTRF","2023-02-24","RGTI","600","0","1723","B"
"NYTRF","2023-02-24","RGTI","197522","1978","547713","N"
"NQTRF","2023-02-24","RGTI","524094","24331","996256","Q"
"NQTRF","2023-02-23","RGTI","333156","5088","411203","Q"
"NYTRF","2023-02-23","RGTI","80137","2441","121744","N"
"NQTRF","2023-02-22","RGTI","77152","438","162397","Q"
"NYTRF","2023-02-22","RGTI","44236","0","82990","N"
"NYTRF","2023-02-21","RGTI","23367","0","69597","N"
"NQTRF","2023-02-21","RGTI","127335","1001","293989","Q"
"NQTRF","2023-02-17","RGTI","138987","938","226365","Q"
"NCTRF","2023-02-17","RGTI","50","0","50","B"
"NYTRF","2023-02-17","RGTI","39898","663","75079","N"
"NYTRF","2023-02-16","RGTI","142375","220","330212","N"
"NCTRF","2023-02-16","RGTI","181","0","24981","B"
"NQTRF","2023-02-16","RGTI","266636","1966","514501","Q"
"NYTRF","2023-02-15","RGTI","122382","2655","273454","N"
"NQTRF","2023-02-15","RGTI","395701","4716","854974","Q"
"NCTRF","2023-02-15","RGTI","3515","0","4515","B"
"NYTRF","2023-02-14","RGTI","197931","845","360322","N"
"NQTRF","2023-02-14","RGTI","244928","15259","516860","Q"
"NCTRF","2023-02-14","RGTI","4200","0","10374","B"
"NCTRF","2023-02-13","RGTI","1211","0","1811","B"
"NQTRF","2023-02-13","RGTI","431326","67749","798992","Q"
"NYTRF","2023-02-13","RGTI","284939","2366","734339","N"
"NQTRF","2023-02-10","RGTI","1219790","65189","2397739","Q"
"NCTRF","2023-02-10","RGTI","7800","0","25545","B"
"NYTRF","2023-02-10","RGTI","917323","11450","1972557","N"
"NYTRF","2023-02-09","RGTI","852386","20817","1691378","N"
"NQTRF","2023-02-09","RGTI","1450125","75057","2279967","Q"
"NCTRF","2023-02-09","RGTI","9419","0","24830","B"
"NYTRF","2023-02-08","RGTI","1652300","24383","2955742","N"
"NCTRF","2023-02-08","RGTI","16328","0","18778","B"
"NQTRF","2023-02-08","RGTI","1567116","142222","3014067","Q"
"NQTRF","2023-02-07","RGTI","437842","30258","780611","Q"
"NYTRF","2023-02-07","RGTI","138363","4786","326226","N"
"NCTRF","2023-02-07","RGTI","1885","0","4105","B"
"NYTRF","2023-02-06","RGTI","525899","1556","1030401","N"
"NQTRF","2023-02-06","RGTI","1104236","33504","1896153","Q"
"NCTRF","2023-02-06","RGTI","32217","0","41932","B"
"NCTRF","2023-02-03","RGTI","12371","0","29487","B"
"NQTRF","2023-02-03","RGTI","1261802","72693","2995684","Q"
"NYTRF","2023-02-03","RGTI","1110182","4499","1949255","N"
"NQTRF","2023-02-02","RGTI","306471","107809","469848","Q"
"NCTRF","2023-02-02","RGTI","13470","0","13470","B"
"NYTRF","2023-02-02","RGTI","113017","110","201444","N"
"NQTRF","2023-02-01","RGTI","183167","2533","324228","Q"
"NCTRF","2023-02-01","RGTI","200","0","290","B"
"NYTRF","2023-02-01","RGTI","189479","0","333961","N"
"NYTRF","2023-01-31","RGTI","64458","980","85517","N"
"NQTRF","2023-01-31","RGTI","77111","2000","122416","Q"
"NQTRF","2023-01-30","RGTI","78911","0","114313","Q"
"NYTRF","2023-01-30","RGTI","18006","0","50482","N"
"NQTRF","2023-01-27","RGTI","112683","3410","189002","Q"
"NYTRF","2023-01-27","RGTI","61915","323","124216","N"
"NQTRF","2023-01-26","RGTI","98295","8919","205786","Q"
"NYTRF","2023-01-26","RGTI","81198","0","102575","N"
"NQTRF","2023-01-25","RGTI","190081","11000","313681","Q"
"NYTRF","2023-01-25","RGTI","104384","2","183490","N"
"NQTRF","2023-01-24","RGTI","61306","3118","117558","Q"
"NYTRF","2023-01-24","RGTI","15433","0","37805","N"
"NCTRF","2023-01-24","RGTI","2509","0","2509","B"
"NYTRF","2023-01-23","RGTI","40963","2416","94616","N"
"NQTRF","2023-01-23","RGTI","116576","8343","229230","Q"
"NQTRF","2023-01-20","RGTI","117833","28372","163802","Q"
"NYTRF","2023-01-20","RGTI","42541","286","52281","N"
"NCTRF","2023-01-20","RGTI","100","0","100","B"
"NQTRF","2023-01-19","RGTI","154191","8876","230985","Q"
"NYTRF","2023-01-19","RGTI","79917","198","144212","N"
"NCTRF","2023-01-18","RGTI","1231","0","2291","B"
"NYTRF","2023-01-18","RGTI","65712","10","146440","N"
"NQTRF","2023-01-18","RGTI","141326","19100","277219","Q"
"NCTRF","2023-01-17","RGTI","1","0","1","B"
"NQTRF","2023-01-17","RGTI","139992","12520","234215","Q"
"NYTRF","2023-01-17","RGTI","92090","704","131045","N"
"NYTRF","2023-01-13","RGTI","174920","100","279561","N"
"NCTRF","2023-01-13","RGTI","1841","0","1841","B"
"NQTRF","2023-01-13","RGTI","226442","30664","382373","Q"
"NQTRF","2023-01-12","RGTI","173562","45880","272237","Q"
"NYTRF","2023-01-12","RGTI","90990","1848","113259","N"
"NCTRF","2023-01-12","RGTI","13300","0","13300","B"
"NQTRF","2023-01-11","RGTI","162155","42626","220270","Q"
"NYTRF","2023-01-11","RGTI","19921","0","51181","N"
"NQTRF","2023-01-10","RGTI","71258","10550","111253","Q"
"NYTRF","2023-01-10","RGTI","28926","0","48141","N"
"NYTRF","2023-01-09","RGTI","22786","0","34760","N"
"NCTRF","2023-01-09","RGTI","4900","0","4900","B"
"NQTRF","2023-01-09","RGTI","92820","19842","116685","Q"
"NQTRF","2023-01-06","RGTI","75191","1038","100799","Q"
"NCTRF","2023-01-06","RGTI","4200","0","4200","B"
"NYTRF","2023-01-06","RGTI","24413","0","73109","N"
"NCTRF","2023-01-05","RGTI","100","0","100","B"
"NQTRF","2023-01-05","RGTI","86806","3800","135797","Q"
"NYTRF","2023-01-05","RGTI","22985","0","46018","N"
"NYTRF","2023-01-04","RGTI","17073","0","53020","N"
"NQTRF","2023-01-04","RGTI","141454","61275","220103","Q"
"NYTRF","2023-01-03","RGTI","19483","0","145209","N"
"NQTRF","2023-01-03","RGTI","189967","4600","259802","Q"
